PRICE,YEAR,MILEAGE,CITY,STATE,MAKE,Predicted PRICE,,MODEL
19995,2013,105949,1114,15,7,16668.8946,,3022
32998,2016,14839,349,5,7,34580.44225,,3022
34267,2017,22632,32,6,7,34331.37445,,3022
16844,2013,91575,307,1,7,19051.27723,,3022
29994,2016,15412,167,10,7,34471.18062,,3022
25980,2014,23890,87,17,7,31027.34051,,3022
21950,2012,47650,2012,1,7,25172.51092,,3022
11995,2007,77849,27,19,7,15097.17182,,3022
12000,2008,89811,258,21,7,14166.97034,,3022
16999,2010,47105,38,19,7,23160.49967,,3022
13999,2008,91064,648,1,7,14027.56847,,3022
20389,2011,44244,333,16,7,24656.73604,,3022
14910,2011,120714,26,1,7,12270.29698,,3022
18477,2012,84338,193,19,7,19148.80484,,3022
18990,2012,79394,488,38,7,19891.61336,,3022
18999,2014,82293,299,10,7,21553.01687,,3022
16488,2011,61199,335,12,7,21912.57227,,3022
14980,2011,110572,1278,1,7,13919.47601,,3022
15994,2011,86613,420,9,7,17789.68282,,3022
15991,2012,69000,615,41,7,21572.11777,,3022
23282,2014,48067,393,1,7,27147.42378,,3022
34995,2014,42367,325,1,7,28074.29427,,3022
39932,2016,16485,1737,9,7,34299.91867,,3022
39497,2016,12531,406,19,7,34910.70058,,3022
33452,2014,33118,657,19,7,29520.35127,,3022
41900,2016,11967,387,17,7,35008.84668,,3022
29993,2014,45924,116,29,7,27405.80873,,3022
40500,2016,22020,339,9,7,33399.87864,,3022
35830,2015,23778,178,19,7,32060.47838,,3022
29995,2014,45636,428,15,7,27497.683,,3022
44000,2017,7730,522,11,7,36738.48489,,3022
32993,2015,31711,603,9,7,30802.67583,,3022
34965,2016,25888,566,3,7,32790.21169,,3022
37987,2016,13193,418,5,7,34848.09643,,3022
34380,2015,45244,596,5,7,28614.95956,,3022
34991,2015,33074,391,1,7,30606.77876,,3022
34255,2015,29800,621,5,7,31126.29076,,3022
29499,2014,31156,410,10,7,29868.34601,,3022
26995,2014,43194,161,27,7,27856.16562,,3022
29988,2015,33586,77,16,7,30475.26276,,3022
33996,2016,30499,83,5,7,32033.98754,,3022
9128,1998,90341,81,17,7,3880.053269,,3022
6799,1997,62404,317,1,7,7452.974162,,3022
8900,1997,73923,342,25,7,5502.666304,,3022
10995,2003,73021,40,17,7,11803.24057,,3022
7995,2005,96327,516,29,7,10017.59108,,3022
18730,2010,78257,320,9,7,18127.08205,,3022
17988,2011,90284,281,1,7,17218.48451,,3022
17995,2011,98850,334,31,7,15729.0565,,3022
24876,2012,47202,251,1,7,25245.35969,,3022
18995,2012,101899,252,17,7,16299.66539,,3022
21998,2011,59079,366,33,7,22189.73867,,3022
25787,2013,34934,247,5,7,28248.73613,,3022
24687,2013,56359,1360,31,7,24681.19022,,3022
20486,2013,77217,172,5,7,21373.1458,,3022
12913,2007,130103,328,19,7,6600.208579,,3022
12486,2007,112503,167,29,7,9429.95096,,3022
3500,2005,241975,81,33,7,-13678.9332,,3022
7235,2006,68650,327,1,7,15629.56264,,3022
7881,2008,77849,104,10,7,16147.48836,,3022
16500,2013,40565,296,32,7,27246.21717,,3022
18296,2015,25141,324,11,7,31864.58132,,3022
11773,2012,46632,360,50,7,25180.39653,,3022
22990,2015,28320,615,19,7,31321.90895,,3022
15995,2014,43636,103,21,7,27803.59661,,3022
16973,2014,53946,174,14,7,26149.62075,,3022
21500,2017,32604,635,5,7,32713.05628,,3022
19969,2017,13586,334,23,7,35747.63921,,3022
19807,2017,19178,559,14,7,34867.28664,,3022
26498,2016,5818,360,22,7,35992.64179,,3022
19400,2016,3053,301,17,7,36458.34203,,3022
14997,2014,23426,417,1,7,31154.26864,,3022
14994,2014,26741,483,14,7,30573.39471,,3022
10971,2012,127665,437,1,7,12161.36319,,3022
16995,2015,41758,104,9,7,29168.94464,,3022
13580,2015,32190,423,15,7,30705.48208,,3022
16500,2017,25395,277,11,7,33865.99943,,3022
3995,2005,130772,201,5,7,4493.745413,,3022
11295,2008,92620,305,5,7,13761.67968,,3022
7500,2008,81954,413,1,7,15508.93516,,3022
10995,2011,53352,437,9,7,23198.21603,,3022
9917,2012,111697,81,5,7,14745.03202,,3022
14000,2012,52931,428,2,7,24310.55619,,3022
21560,2014,49747,355,2,7,26871.02355,,3022
10598,2012,74617,296,1,7,20787.43786,,3022
15700,2012,37247,145,1,7,26864.13087,,3022
16526,2012,25748,316,6,7,28717.88336,,3022
15750,2012,45527,1208,3,7,25511.29482,,3022
18973,2015,28971,81,21,7,31209.61588,,3022
17260,2015,73957,468,27,7,23875.18971,,3022
22995,2015,16229,61,18,7,33291.23,,3022
10300,2012,96799,439,4,7,17170.79613,,3022
12991,2013,46920,1086,14,7,26270.7502,,3022
20988,2015,36629,152,34,7,29922.53169,,3022
18500,2015,30848,1525,6,7,30952.65932,,3022
14976,2013,45776,371,21,7,26434.25328,,3022
25991,2015,39270,624,1,7,29599.25428,,3022
33900,2017,10364,254,9,7,36316.60786,,3022
29896,2016,5782,321,18,7,36011.36511,,3022
16800,2015,82042,434,42,7,22512.23683,,3022
25998,2015,14105,40,1,7,33691.30618,,3022
23838,2015,22741,87,9,7,32261.27728,,3022
23991,2015,35852,128,10,7,30126.0952,,3022
4999,2004,140621,460,1,7,1883.719802,,3022
12595,2007,96919,56,5,7,12041.26382,,3022
9375,2006,72529,2042,1,7,14998.80288,,3022
8497,2006,107070,181,33,7,9279.1751,,3022
14841,2012,65450,140,18,7,22223.37829,,3022
11495,2011,129276,530,25,7,10800.82351,,3022
18995,2013,41875,286,28,7,27046.06897,,3022
11300,2010,109783,36,29,7,12936.32819,,3022
14395,2009,104517,854,28,7,12774.4834,,3022
25500,2017,71,136,19,7,37958.16732,,3022
22784,2016,13227,159,3,7,34849.00243,,3022
21006,2016,30638,81,3,7,32017.81962,,3022
21481,2016,4951,511,35,7,36091.7981,,3022
18950,2014,14068,1029,38,7,32556.93276,,3021
24995,2015,19896,23,9,7,32723.9119,,3021
20999,2014,12894,86,14,7,32825.05198,,3021
37000,2017,1448,1289,5,7,37779.31026,,3021
26555,2011,95390,418,19,7,16330.30378,,3021
38995,2013,40708,357,25,7,27245.49798,,3021
40999,2014,43303,116,17,7,27870.62718,,3021
13995,2012,109330,505,5,7,15129.9396,,3021
21986,2013,60451,21,5,7,24099.45833,,3021
17988,2008,49140,31,5,7,20831.92522,,3021
26900,2015,33794,320,11,7,30457.53929,,3021
9895,2011,74230,237,29,7,19738.9337,,3021
23990,2013,33728,168,1,7,28457.72423,,3021
10995,2010,101617,53,18,7,14299.5954,,3021
9999,2009,87629,32,11,7,15575.32918,,3021
39998,2014,18610,392,5,7,31924.53591,,3021
26900,2013,66763,495,16,7,23037.68036,,3021
7295,2004,146840,1715,14,7,830.6421712,,3021
10500,2006,69289,600,28,7,15438.79952,,3021
39877,2013,48075,1604,5,7,26111.90555,,3021
29590,2015,48792,40,24,7,27976.90608,,3021
37997,2015,32436,51,10,7,30681.57947,,3021
17988,2012,40175,329,19,7,26330.11223,,3021
20995,2009,56757,1,2,7,20624.34599,,3021
33552,2017,12755,383,17,7,35902.0837,,3021
20499,2016,18353,262,9,7,33996.17774,,3021
42898,2017,5022,21,17,7,37159.53799,,3021
36999,2017,4626,185,9,7,37249.66991,,3021
26999,2014,40999,1707,10,7,28267.79945,,3021
33899,2015,34656,341,18,7,30294.849,,3021
28997,2014,40174,71,1,7,28430.90792,,3021
21990,2014,33411,483,28,7,29443.76314,,3021
33989,2014,23517,244,9,7,31113.74485,,3021
29994,2014,31133,30,38,7,29782.0126,,3021
17895,2014,48832,350,2,7,27019.82308,,3021
17869,2014,61566,320,10,7,24923.42308,,3021
13826,2011,99383,86,4,7,15729.26688,,3021
9989,2010,129531,32,13,7,9776.618507,,3021
12998,2011,80156,442,11,7,18833.22593,,3021
27595,2014,116336,331,9,7,16020.5533,,3021
19995,2010,83379,111,17,7,17268.47309,,3021
7995,2008,94026,36,19,7,13488.02113,,3021
7599,2008,101961,53,6,7,12239.54541,,3021
18988,2015,43976,31,17,7,28782.5518,,3021
34500,2015,58475,297,37,7,26360.53895,,3021
31487,2014,23360,360,2,7,31161.7959,,3021
20900,2013,75934,152,5,7,21581.78539,,3021
38597,2016,13327,156,31,7,34742.66814,,3021
36950,2017,13813,42,9,7,35755.78233,,3021
29777,2018,10,130,42,7,38915.46019,,3021
26995,2012,72110,211,2,7,21191.89333,,3021
17411,2015,38498,254,9,7,29699.06193,,3021
19997,2016,32258,357,3,7,31754.40569,,3021
19980,2015,19191,111,18,7,32809.59498,,3021
14800,2014,42936,193,9,7,27956.04344,,3021
19300,2011,61892,134,18,7,21780.59264,,3021
11677,2009,87888,53,19,7,15507.47468,,3021
10999,2007,82926,336,18,7,14274.83642,,3021
24000,2013,102904,687,32,7,17109.35602,,3021
44499,2017,4640,321,1,7,37273.13219,,3021
43924,2017,4040,895,6,7,37354.61075,,3021
40900,2017,4686,370,28,7,37178.78371,,3021
33475,2017,29718,592,5,7,33182.35786,,3021
17788,2011,81988,1511,5,7,18554.63061,,3021
34678,2015,39175,63,35,7,29505.3246,,3021
45450,2014,23620,81,16,7,31074.47468,,3021
49300,2014,20468,1486,12,7,31599.8872,,3021
40598,2014,51374,178,15,7,26564.6458,,3021
39960,2014,41101,636,9,7,28254.4307,,3021
39777,2014,21616,396,17,7,31397.12548,,3021
24990,2013,110389,119,5,7,15979.0972,,3021
10500,2007,122641,1360,32,7,7771.782729,,3021
38677,2017,8929,146,24,7,36501.70373,,3021
22995,2013,46010,223,9,7,26434.82344,,3021
20690,2012,61790,167,18,7,22818.53913,,3021
12999,2011,65168,420,12,7,21267.19013,,3021
25705,2015,90691,99,9,7,21212.01783,,3021
31888,2014,45285,254,33,7,27496.85881,,3021
41290,2017,2218,40,19,7,37609.05853,,3021
13580,2007,65654,309,2,7,17134.89423,,3021
17340,2010,112209,518,5,7,12619.06795,,3021
8999,2005,207533,152,9,7,-8001.130084,,3021
13372,2012,41157,368,14,7,26186.51709,,3021
17597,2015,14661,86,16,7,33552.64781,,3021
18797,2014,33194,36,28,7,29479.04926,,3021
15755,2013,44541,479,5,7,26686.56525,,3021
24485,2015,24569,144,5,7,31976.91011,,3021
26795,2015,19690,153,19,7,32725.23581,,3021
7995,2006,116563,518,44,7,7700.150773,,3021
13995,2010,60648,23,10,7,20987.25649,,3021
15977,2013,69126,219,5,7,22688.82649,,3021
4499,2003,184707,602,9,7,-6332.141059,,3021
24988,2017,7856,427,17,7,36698.70449,,3021
14777,2010,74196,180,9,7,18787.46146,,3020
35632,2017,5541,639,19,7,37068.72171,,3020
41996,2014,39747,1096,24,7,28426.35524,,3020
50995,2015,27855,338,2,7,31452.24188,,3020
18514,2014,55819,384,19,7,25828.99244,,3020
16388,2014,67053,383,41,7,23931.46281,,3020
25239,2015,31884,23,14,7,30758.48258,,3020
12900,2008,84839,336,36,7,14927.22615,,3020
7999,2007,107179,21,30,7,10292.48801,,3020
7987,2007,212261,90,9,7,-6727.211586,,3020
8500,2006,103941,553,10,7,9862.002131,,3020
25995,2013,26429,2054,19,7,29586.70638,,3020
12998,2010,89804,165,6,7,16259.11447,,3020
12489,2008,94101,145,30,7,13440.44702,,3020
5995,2004,138501,220,9,7,2202.736609,,3020
34968,2014,48587,497,9,7,27037.15321,,3020
22895,2013,41648,223,9,7,27144.13569,,3020
19500,2012,79447,335,1,7,20002.06192,,3020
18999,2013,72549,329,1,7,22145.09819,,3020
18997,2012,58585,366,1,7,23394.4079,,3020
7995,2005,145363,392,36,7,2021.406526,,3020
15900,2011,58505,301,21,7,22321.70921,,3020
56011,2016,19825,437,31,7,33686.0482,,3020
38500,2013,63804,1929,9,7,23541.37384,,3020
42890,2017,4520,426,1,7,37292.65768,,3020
34991,2016,19361,1240,19,7,33800.10692,,3020
35545,2017,6149,174,9,7,37002.02904,,3020
22649,2011,81315,166,9,7,18651.20938,,3020
17992,2009,87166,99,27,7,15599.15188,,3020
29950,2016,6572,238,5,7,35924.75452,,3020
38000,2017,9755,220,14,7,36399.57474,,3020
41900,2017,6838,1304,19,7,36857.81802,,3020
39999,2017,7005,199,9,7,36862.83586,,3020
31999,2017,9248,548,5,7,36510.97359,,3020
23995,2014,73568,388,38,7,22881.71815,,3020
34981,2014,27928,71,11,7,30390.05489,,3020
24488,2014,55998,120,9,7,25832.05896,,3020
29989,2015,25161,343,1,7,31893.52749,,3020
31497,2014,18042,331,21,7,31965.43255,,3020
26994,2014,33507,36,35,7,29405.64365,,3020
40995,2014,17220,1031,9,7,32137.70524,,3020
37500,2016,8134,829,39,7,35561.36954,,3020
25995,2014,21211,148,6,7,31498.38534,,3020
24475,2014,24205,461,1,7,31027.62118,,3020
24998,2014,30348,505,28,7,29941.84649,,3020
23407,2014,25211,326,28,7,30777.16819,,3020
21819,2014,22310,27,6,7,31319.67821,,3020
24944,2013,18136,402,35,7,30883.74402,,3020
23988,2014,40345,399,21,7,28338.7672,,3020
25300,2014,21084,244,9,7,31509.38462,,3020
23288,2012,54619,293,28,7,23952.44615,,3020
13490,2012,72769,193,5,7,21075.09446,,3020
17900,2009,49422,1816,1,7,21820.31173,,3020
21985,2012,111211,320,17,7,14785.47655,,3020
8999,2008,137052,120,49,7,6395.104311,,3020
15995,2010,92180,1,1,7,15888.84258,,3020
20888,2013,61772,638,29,7,23807.44802,,3020
24000,2014,23874,2041,10,7,31052.48855,,3020
5700,2006,137607,129,17,7,4365.090876,,3020
27999,2013,74000,107,2,7,21905.93539,,3020
17990,2012,55862,81,9,7,23811.45301,,3020
23180,2016,35760,202,9,7,31165.65778,,3020
7498,2003,89182,167,4,7,9217.169231,,3020
27800,2015,50167,240,29,7,27737.24457,,3020
35440,2014,46196,158,17,7,27400.21218,,3020
29994,2015,41123,507,2,7,29294.74756,,3020
27591,2015,24893,231,14,7,31895.2811,,3020
28991,2015,38043,252,28,7,29711.93171,,3020
19998,2012,40363,29,25,7,26280.25008,,3020
13999,2007,98830,335,32,7,11643.67465,,3020
18995,2013,91273,182,1,7,19100.40995,,3020
130000,2015,3351,396,9,7,35414.28787,,3020
219850,2017,1386,554,2,7,37799.05648,,3020
19990,2016,17741,320,5,7,34108.57619,,3020
16995,2013,33318,357,5,7,28511.53688,,3020
18899,2015,28255,10,19,7,31332.50337,,3020
17995,2013,39985,21,10,7,27411.33687,,3020
20000,2017,23642,1020,17,7,34131.77348,,3020
15500,2014,28415,368,14,7,30301.21233,,3020
13993,2014,54344,145,9,7,26101.01402,,3020
15991,2013,49787,310,2,7,25843.18366,,3020
10995,2009,110264,1545,18,7,11872.16865,,3020
17900,2012,84832,580,15,7,19081.3703,,3020
24500,2014,48317,66,4,7,27097.14436,,3020
30557,2015,33942,331,2,7,30462.44176,,3020
29895,2014,36205,87,11,7,29044.14138,,3020
48900,2017,4964,129,9,7,37194.72053,,3020
52900,2016,32840,625,1,7,31666.21445,,3020
7995,2006,129000,1143,16,7,5767.882663,,3020
33993,2017,3825,539,1,7,37405.67083,,3020
31972,2017,95,336,11,7,37980.02836,,3020
47900,2016,5270,371,19,7,36091.42833,,3020
45249,2017,6,434,9,7,38000.93525,,3020
51771,2017,5003,342,38,7,37095.07561,,3020
39890,2016,21435,220,35,7,33411.37853,,3020
32667,2015,49563,336,31,7,27829.02562,,3020
34942,2015,28157,308,23,7,31335.56963,,3020
37950,2015,12531,335,7,7,33927.97326,,3020
21850,2014,106240,380,1,7,17688.00355,,3020
12000,2007,117321,172,11,7,8704.438644,,3020
9000,2006,128547,399,5,7,5876.935338,,3020
7999,2005,157631,1872,1,7,139.1283526,,3020
3490,1998,113232,49,4,7,199.6243157,,3020
18551,2015,36415,58,1,7,30063.52741,,3020
16495,2017,19053,103,14,7,34887.63759,,3020
16414,2012,35504,339,14,7,27105.75738,,3020
21500,2014,22002,415,2,7,31382.63114,,3020
23969,2015,4227,1991,9,7,35271.84251,,3020
17350,2015,40840,71,9,7,29318.24441,,3020
15998,2014,55748,61,21,7,25834.10297,,3020
27986,2016,15592,99,19,7,34412.97971,,3020
22995,2015,35650,1027,21,7,30123.57616,,3020
9900,2010,103959,553,1,7,13973.47285,,3020
97200,2016,7080,357,25,7,35777.81461,,3019
179990,2017,2212,180,10,7,37639.01518,,3019
21881,2015,38004,591,9,7,29779.41555,,3019
23000,2015,22581,61,17,7,32261.59315,,3019
16500,2014,32047,88,9,7,29726.71613,,3019
23297,2015,21960,1811,5,7,32401.18146,,3019
15385,2014,35309,501,37,7,29106.20021,,3019
16990,2014,7020,423,12,7,33786.67595,,3019
7998,2005,113832,1250,38,7,7142.20413,,3019
39768,2017,1973,308,10,7,37677.8787,,3019
40900,2017,3191,602,14,7,37466.9517,,3019
43645,2018,6,331,9,7,39022.30805,,3019
40999,2017,500,99,5,7,37933.4883,,3019
38990,2017,3732,791,28,7,37333.93739,,3019
33989,2016,10741,386,26,7,35179.28624,,3019
9995,2002,144180,539,14,7,-779.5141853,,3019
8900,2004,120866,56,19,7,5038.18272,,3019
46795,2014,52064,439,35,7,26388.1235,,3019
36290,2015,61990,510,10,7,25875.86214,,3019
43990,2014,34120,563,5,7,29402.49737,,3019
39500,2014,18891,641,44,7,31753.39097,,3019
39900,2014,18784,423,27,7,31825.48509,,3019
39994,2014,33860,257,24,7,29383.646,,3019
17995,2012,75010,335,11,7,20691.39633,,3019
23495,2013,33220,99,33,7,28437.39914,,3019
14590,2009,49989,621,9,7,21702.38612,,3019
12985,2008,75664,397,9,7,16506.04332,,3019
14988,2007,64002,329,9,7,17381.02744,,3019
12495,2008,71426,77,18,7,17166.2235,,3019
11495,2008,102500,821,9,7,12142.27202,,3019
15990,2013,60649,1029,14,7,24038.33045,,3019
22695,2015,23623,438,2,7,32140.41498,,3019
16900,2014,58744,299,9,7,25385.54746,,3019
21990,2013,31830,445,1,7,28766.38068,,3019
9999,2008,44043,99,10,7,21644.68065,,3019
14995,2007,62649,383,28,7,17539.90755,,3019
4690,2007,134466,158,30,7,5855.39253,,3019
12900,2011,103200,254,19,7,15060.35345,,3019
8995,2008,95815,81,9,7,13229.31223,,3019
21990,2013,46989,156,9,7,26275.6542,,3019
19892,2011,44578,222,9,7,24624.9834,,3019
15995,2011,92964,61,12,7,16747.33917,,3019
15491,2011,91467,638,1,7,17026.15549,,3019
16988,2011,68805,529,1,7,20711.19742,,3019
12995,2011,82248,431,24,7,18451.24747,,3019
15494,2011,75368,332,5,7,19631.12608,,3019
9977,2009,105306,348,5,7,12720.22135,,3019
10999,2011,100690,1860,29,7,15436.32817,,3019
11599,2011,76110,315,9,7,19497.60091,,3019
13488,2011,51922,167,3,7,23450.08806,,3019
12590,2011,88280,639,3,7,17537.95522,,3019
9000,2009,104797,1149,17,7,12764.38105,,3019
12919,2010,78838,1146,4,7,18048.73032,,3019
8894,2008,118209,107,10,7,9584.632128,,3019
10995,2008,90425,163,9,7,14105.77398,,3019
10976,2008,112000,1215,1,7,10623.22668,,3019
9192,2008,121679,875,9,7,9023.596744,,3019
7995,2008,104350,135,31,7,11770.66391,,3019
7995,2006,72008,1744,1,7,15083.55936,,3019
8500,2007,96416,328,9,7,12110.22393,,3019
46995,2014,26427,505,17,7,30614.8391,,3019
44998,2015,25838,331,1,7,31783.45371,,3019
20500,2011,47330,360,10,7,24174.26648,,3019
26950,2013,28268,167,19,7,29287.68111,,3019
58500,2017,1803,300,2,7,37731.26101,,3019
62960,2017,4066,309,9,7,37340.75571,,3019
27675,2014,76798,308,35,7,22366.15602,,3019
35581,2014,21947,90,9,7,31369.06559,,3019
11995,2011,125451,436,5,7,11487.18667,,3019
26818,2011,26033,104,1,7,27666.30347,,3019
17995,2011,84546,167,9,7,18125.83258,,3019
25999,2013,43073,80,17,7,26886.69168,,3019
17995,2012,81702,335,29,7,19545.30553,,3019
16900,2012,88000,158,17,7,18559.80316,,3019
15988,2011,111173,100,13,7,13783.17713,,3019
5995,2005,115958,388,5,7,6902.670287,,3019
25900,2009,71094,333,2,7,18293.04764,,3019
12588,2011,100153,81,1,7,15613.73495,,3019
13795,2011,98103,62,5,7,15934.21371,,3019
23750,2013,64241,333,29,7,23405.97917,,3019
4990,1998,234769,176,5,7,-19566.57333,,3019
43998,2015,45088,402,9,7,28627.4944,,3019
44995,2014,42660,103,14,7,27984.86157,,3019
42000,2014,21004,1945,14,7,31506.31899,,3019
45999,2017,4823,471,11,7,37211.2261,,3019
34549,2015,43288,390,10,7,28916.97299,,3019
29000,2015,25199,304,4,7,31877.70872,,3019
39850,2017,4624,313,29,7,37185.67294,,3019
51250,2017,4707,438,10,7,37233.30608,,3019
37920,2017,6518,341,14,7,36925.95203,,3019
38895,2017,6591,159,11,7,36923.73364,,3019
24402,2014,32974,395,11,7,29569.54302,,3019
22495,2015,33925,83,5,7,30455.56648,,3019
39775,2014,32114,429,9,7,29715.82134,,3019
21995,2013,57716,268,9,7,24531.34899,,3019
19995,2011,67616,26,19,7,20846.62703,,3019
25750,2012,35507,315,18,7,27092.41257,,3019
28988,2012,60362,1820,41,7,22976.77034,,3019
27950,2012,43300,606,1,7,25879.89671,,3019
16895,2011,95057,342,5,7,16429.52029,,3019
44245,2017,7926,25,28,7,36651.95585,,3019
34987,2016,16130,1120,1,7,34383.42088,,3019
23500,2016,19580,335,14,7,33780.59476,,3019
33991,2017,4473,307,14,7,37258.48715,,3019
26877,2016,21790,167,28,7,33376.18627,,3019
26900,2016,30610,159,5,7,32015.97522,,3019
31988,2017,198,99,1,7,37995.46558,,3019
41598,2017,4084,176,2,7,37360.35021,,3019
35990,2017,9229,232,1,7,36526.94499,,3019
39888,2017,4911,599,15,7,37184.04712,,3019
42495,2017,4432,178,29,7,37216.89384,,3019
40000,2017,7298,30,17,7,36789.46507,,3019
37895,2017,6308,40,21,7,36937.57844,,3019
35995,2015,27927,96,18,7,31389.06884,,3019
26995,2014,43340,398,5,7,27903.24371,,3019
28240,2014,53383,336,6,7,26266.9456,,3019
29499,2014,26052,509,5,7,30714.42564,,3019
39500,2015,43723,25,21,7,28810.84728,,3019
29751,2014,26515,918,28,7,30565.13866,,3019
42998,2015,32317,831,29,7,30639.82509,,3019
32688,2015,47818,572,10,7,28180.35487,,3019
37495,2014,26400,492,6,7,30654.6204,,3019
31999,2014,27711,202,1,7,30457.52695,,3019
28995,2014,53910,617,9,7,26171.59868,,3019
34988,2015,49255,220,9,7,27949.90329,,3019
39900,2015,23011,10,41,7,32114.45491,,3019
28977,2014,49211,367,16,7,26913.17624,,3019
30775,2014,31817,553,29,7,29699.76915,,3019
22891,2014,36482,135,21,7,28966.93763,,3019
26991,2014,25933,425,37,7,30630.82085,,3019
28738,2015,35606,1193,2,7,30191.87304,,3019
26997,2014,35297,31,9,7,29198.23734,,3019
25275,2014,47753,416,1,7,27198.52022,,3019
28817,2014,29400,1224,12,7,30147.48972,,3019
32995,2015,21586,296,18,7,32420.17161,,3019
25888,2014,41617,237,1,7,28196.28817,,3019
29988,2014,39502,244,30,7,28446.90272,,3019
9995,2007,108000,229,9,7,10226.56293,,3019
28295,2014,53147,592,5,7,26308.53864,,3019
42997,2015,19767,243,1,7,32770.65209,,3019
34357,2014,21805,299,10,7,31388.9387,,3019
29990,2014,23748,394,10,7,31072.98969,,3019
29490,2014,74595,331,28,7,22746.90479,,3019
31995,2014,41310,383,10,7,28217.25293,,3019
34900,2014,20013,163,3,7,31702.85523,,3019
27990,2014,35284,45,14,7,29184.2645,,3019
22867,2014,23565,64,9,7,31105.96446,,3019
26997,2015,30748,602,18,7,30930.34925,,3019
30344,2015,11195,1506,38,7,34045.49322,,3019
29499,2014,39273,61,1,7,28577.44334,,3019
35989,2014,20025,186,9,7,31681.59982,,3019
31900,2014,21813,64,14,7,31374.76842,,3019
19995,2014,49179,647,9,7,26940.90118,,3019
23996,2014,28386,201,1,7,30347.76597,,3019
21440,2014,53393,315,18,7,26226.7113,,3019
26985,2014,28476,313,17,7,30281.65355,,3019
24588,2015,20208,1582,19,7,32641.02926,,3019
21600,2014,41058,404,17,7,28235.70891,,3019
22698,2014,28177,579,38,7,30262.70923,,3019
23700,2014,24734,315,5,7,30928.74411,,3019
20995,2014,39360,247,9,7,28537.55756,,3019
24960,2014,24659,328,3,7,30947.37448,,3019
24537,2014,24496,831,19,7,30922.4021,,3019
23681,2014,31708,197,1,7,29807.57934,,3019
37995,2013,20162,514,5,7,30650.83143,,3019
26897,2014,70468,647,31,7,23408.33949,,3019
36900,2015,24321,135,11,7,31997.95784,,3019
36689,2015,24570,243,5,7,31976.77234,,3019
22800,2014,44476,569,19,7,27673.47713,,3019
25488,2014,40776,402,35,7,28223.65228,,3019
28950,2015,11333,22,34,7,34035.92261,,3019
19900,2013,36185,719,1,7,28058.21911,,3019
27369,2014,22926,618,9,7,31209.87152,,3019
28517,2015,30220,417,17,7,31019.42408,,3019
26985,2014,28062,59,9,7,30374.71243,,3019
22595,2014,50623,605,28,7,26644.96432,,3019
22770,2015,38454,335,7,7,29712.67626,,3019
17848,2014,49103,65,5,7,26966.12886,,3019
18500,2014,36057,58,9,7,29074.65461,,3019
18042,2013,49664,159,10,7,25837.45816,,3019
19990,2013,24859,42,9,7,29874.18822,,3019
22900,2014,15659,444,19,7,32359.37658,,3019
31494,2014,33732,42,1,7,29478.45902,,3019
31995,2014,35547,1895,9,7,29157.58513,,3019
33052,2014,26248,1622,15,7,30650.38079,,3019
28295,2014,60810,189,1,7,25075.33637,,3019
22999,2014,23453,301,1,7,31149.91546,,3019
13598,2012,71851,395,41,7,21108.55717,,3019
24993,2014,27790,244,33,7,30341.72561,,3019
23987,2014,34131,1302,24,7,29339.579,,3019
16995,2013,59378,907,5,7,24273.96247,,3019
24995,2014,24851,322,5,7,30909.71887,,3019
22993,2014,31530,1201,19,7,29778.6114,,3019
28462,2015,23915,172,1,7,32096.15055,,3019
13816,2002,97341,552,1,7,6878.747657,,3019
14425,2011,59927,175,5,7,22141.96945,,3019
31599,2013,58080,316,33,7,24394.94294,,3019
31988,2012,45320,340,19,7,25493.5145,,3019
22888,2009,79099,42,9,7,16968.84228,,3019
31950,2013,66966,443,11,7,23020.78235,,3019
39994,2014,29375,28,12,7,30151.55494,,3019
17986,2012,71204,25,27,7,21258.80802,,3019
17948,2009,99205,198,10,7,13696.21123,,3019
33421,2015,19789,40,5,7,32754.20529,,3019
35085,2014,23794,99,5,7,31081.59644,,3019
29300,2014,35957,40,5,7,29103.7849,,3019
17577,2012,95372,103,1,7,17412.52828,,3019
9993,2009,92421,189,1,7,14828.30588,,3019
5990,2005,103086,303,28,7,8921.772425,,3019
11888,2007,77733,99,12,7,15138.59316,,3019
9995,2006,85034,362,14,7,12923.59081,,3019
26995,2015,21311,308,14,7,32477.75845,,3019
15977,2011,78538,31,1,7,19128.52541,,3019
27488,2015,19000,151,9,7,32869.63427,,3019
10999,2007,50459,243,6,7,19592.89125,,3019
12828,2006,101611,305,35,7,10160.45941,,3019
18457,2013,93444,243,5,7,18734.52913,,3019
26000,2013,29064,82,19,7,29158.24446,,3019
25900,2015,33467,159,17,7,30491.43312,,3019
39977,2016,5226,1167,2,7,36153.29051,,3019
21995,2013,76321,106,9,7,21506.01119,,3019
45824,2017,5866,201,28,7,36986.93009,,3019
25998,2015,18695,380,17,7,32893.49117,,3019
18690,2013,72589,640,9,7,22112.86745,,3019
18950,2013,51307,651,15,7,25554.20505,,3019
24000,2014,35358,440,28,7,29127.18853,,3019
42698,2016,6650,253,42,7,35793.04145,,3019
44955,2017,8838,1619,5,7,36577.65564,,3019
22800,2015,37255,595,41,7,29798.25434,,3019
22998,2016,40966,29,15,7,30299.82438,,3019
13828,2011,59636,53,33,7,22099.2028,,3019
15888,2011,38492,314,22,7,25572.79534,,3019
15680,2011,79502,1572,17,7,18920.29285,,3019
7700,2006,107545,317,5,7,9292.058984,,3019
